,Potential Factory Placement,Destination,Distance,Distance_normalized
2375,Kruje,Tallinn,2839224.6,2.175931380360368
2376,Kavaje,Tallinn,2877187.0,2.205025090464807
2377,Tepelene,Tallinn,3024487.9,2.317913887872847
2378,Puke,Tallinn,2799764.0,2.1456894763462055
2379,Patos Fshat,Tallinn,2951885.1,2.2622723895489645
2380,Gjirokaster,Tallinn,3053946.7,2.3404905897469295
2381,Berat,Tallinn,2946359.5,2.2580376677043734
2382,Shijak,Tallinn,2852272.5,2.1859310595184747
2383,Tirana,Tallinn,2849482.6,2.1837929296367924
2384,Bilisht,Tallinn,2910169.2,2.230302063612096
2385,Mamurras,Tallinn,2817048.0,2.158935627417927
2386,Librazhd-Qender,Tallinn,2910980.5,2.230923829543853
2387,Sarande,Tallinn,3087467.7,2.366180489658708
2388,Permet,Tallinn,3066473.5,2.3500909071066403
2389,Peqin,Tallinn,2902176.7,2.2241767533574825
2390,Navapolatsk,Tallinn,606409.8,0.4647417161636507
2391,Krasnapollye,Tallinn,916169.7,0.7021362099938638
2392,Vishnyeva,Tallinn,710249.8,0.5443228505820481
2393,Orsha,Tallinn,741832.2,0.5685270418345094
2394,Rahachow,Tallinn,921006.9,0.7058433542870907
2395,Lyepyel',Tallinn,674255.2,0.5167372274990699
2396,Karelichy,Tallinn,777857.9,0.5961364994059354
2397,Volkovysk,Tallinn,813353.0,0.6233393145474458
2398,Radaskovicy,Tallinn,785037.6,0.6016388941553937
2399,Chyst',Tallinn,753892.7,0.5777699951439574
2400,Byalynichy,Tallinn,834381.0,0.6394548008200774
2401,Zhlobin,Tallinn,1024818.9,0.7854030300020625
2402,Lyasny,Tallinn,811726.1,0.6220924872401915
2403,Ushachy,Tallinn,646575.2,0.49552376639832607
2404,Baranovichi,Tallinn,815705.5,0.6251422288263295
2405,Lyozna,Tallinn,698799.9,0.5355478502837313
2406,Stowbtsy,Tallinn,812523.9,0.6227039070113684
2407,Byelaazyorsk,Tallinn,915103.7,0.7013192464991603
2408,Babruysk,Tallinn,951603.7,0.7292921991789706
2409,Rechytsa,Tallinn,1080083.2,0.8277566094207705
2410,Orahovica Donja,Tallinn,2262455.4,1.7339056943666127
2411,Jelah,Tallinn,2250876.8,1.7250320606707645
2412,Blatnica,Tallinn,2287123.2,1.7528106588081203
2413,Kacuni,Tallinn,2341949.8,1.7948287927093498
2414,Derventa,Tallinn,2221551.4,1.7025575941908602
2415,Bosanska Krupa,Tallinn,2199824.2,1.6859062534384008
2416,Janja,Tallinn,2269834.6,1.7395609823779787
2417,Novi Grad,Tallinn,2166753.1,1.6605611489077357
2418,Kljuc,Tallinn,2279204.2,1.7467416776499993
2419,Visoko,Tallinn,2356615.8,1.8060685550107773
2420,Teslic,Tallinn,2265415.2,1.7361740325951527
2421,Tuzla,Tallinn,2268343.2,1.738417999867659
2422,Maglaj,Tallinn,2260733.1,1.7325857541912584
2423,Siroki Brijeg,Tallinn,2531997.7,1.940478132807907
2424,Novi Travnik,Tallinn,2344699.1,1.7969358074710653
2425,Kiseljak,Tallinn,2369138.3,1.8156655769267478
2426,Foca,Tallinn,2463965.5,1.8883394612653481
2427,Ostrozac,Tallinn,2186388.9,1.6756096777907552
2428,Trebinje,Tallinn,2654727.0,2.034535691748352
2429,Brod,Tallinn,2197538.4,1.6841544568566058
2430,Vetovo,Tallinn,2458809.6,1.8843880709442022
2431,Balchik,Tallinn,2420610.1,1.8551126516046839
2432,Razgrad,Tallinn,2484047.8,1.9037301798297797
2433,Lom,Tallinn,2540249.2,1.9468019360692073
2434,Sevlievo,Tallinn,2815849.2,2.1580168883584054
2435,Kardzhali,Tallinn,2918339.0,2.236563253442329
2436,Cherven Bryag,Tallinn,2762683.2,2.117271408846767
2437,General Toshevo,Tallinn,2382276.1,1.8257341538504963
2438,Mezdra,Tallinn,2737054.1,2.0976297211337225
2439,Devnya,Tallinn,2589011.2,1.9841722680849034
2440,Veliki Preslav,Tallinn,2550733.0,1.9548365344611138
2441,Kyustendil,Tallinn,2670955.0,2.0469725431480223
2442,Topolovgrad,Tallinn,2940136.4,2.2532683942298055
2443,Tvarditsa,Tallinn,2934446.1,2.2489074492261367
2444,Panagyurishte,Tallinn,2784156.4,2.1337280885038656
2445,Septemvri,Tallinn,2748865.2,2.1066815387062294
2446,Varna,Tallinn,2454325.3,1.8809513829523643
2447,Zlatitsa,Tallinn,2715953.7,2.0814587487850904
2448,Vidin,Tallinn,2484447.5,1.9040365028211805
2449,Teteven,Tallinn,2751280.4,2.108532505153141
2450,Pitomaca,Tallinn,2036138.1,1.5604601293386007
2451,Pazin,Tallinn,2216441.8,1.6986416873685928
2452,Otok,Tallinn,2183245.5,1.6732006317783248
2453,Omis,Tallinn,2476214.5,1.8977268776317866
2454,Krizevci,Tallinn,2037350.1,1.5613889846440234
2455,Ilok,Tallinn,2192475.7,1.6802744933625766
2456,Ploce,Tallinn,2543476.0,1.9492748983625554
2457,Jastrebarsko,Tallinn,2073682.1,1.5892331851032802
2458,Trogir,Tallinn,2419207.3,1.8540375705630607
2459,Biograd na Moru,Tallinn,2345093.6,1.7972381452746868
2460,Samobor,Tallinn,2053898.1,1.5740710783685576
2461,Nasice,Tallinn,2146502.4,1.6450413715698442
2462,Crikvenica,Tallinn,2202694.5,1.688106000454205
2463,Daruvar,Tallinn,2097614.3,1.6075743987505062
2464,Bjelovar,Tallinn,2037555.9,1.5615467061142014
2465,Beli Manastir,Tallinn,2084786.3,1.597743247052517
2466,Karlovac,Tallinn,2090642.1,1.602231028321077
2467,Porec,Tallinn,2227354.0,1.7070046039229114
2468,Pula,Tallinn,2268619.6,1.7386298279257604
2469,Kutina,Tallinn,2136919.2,1.637696977045977
2470,Cernosice,Tallinn,1680986.0,1.2882778584499632
2471,Chrudim,Tallinn,1550623.7,1.1883705036792442
2472,Sezimovo Usti,Tallinn,1721640.0,1.3194343630594154
2473,Dobris,Tallinn,1704690.4,1.3064444902171766
2474,Kurim,Tallinn,1572268.2,1.2049584646183717
2475,Horni Pocernice,Tallinn,1646939.6,1.2621853012960482
2476,Novy Bydzov,Tallinn,1534378.4,1.175920393866386
2477,Neratovice,Tallinn,1649964.6,1.2645036076482792
2478,Tyniste nad Orlici,Tallinn,1498200.8,1.1481945228288764
2479,Zlin,Tallinn,1513340.0,1.1597969372181964
2480,Krupka,Tallinn,1623585.9,1.2442874397892403
2481,Hradek nad Nisou,Tallinn,1544204.4,1.183450866004244
2482,Hradec nad Moravici,Tallinn,1433030.4,1.0982490840528678
2483,Dvur Kralove nad Labem,Tallinn,1487733.5,1.1401725697443454
2484,Nova Paka,Tallinn,1503801.7,1.1524869532580366
2485,Horni Slavkov,Tallinn,1732376.7,1.3276627795261913
2486,Rychnov nad Kneznou,Tallinn,1494946.0,1.1457001018321025
2487,Pribor,Tallinn,1431415.6,1.0970115299710226
2488,Nyrany,Tallinn,1777742.2,1.3624300941781347
2489,Chropyne,Tallinn,1487089.6,1.139679096203783
2490,Saue,Tallinn,23169.0,0.01775631070242536
2491,Rakvere,Tallinn,99425.5,0.07619793990867076
2492,Kuressaare,Tallinn,219983.1,0.1685911464837804
2493,Maardu,Tallinn,17058.3,0.01307317859446599
2494,Narva,Tallinn,211953.4,0.1624373268089017
2495,Keila,Tallinn,27006.4,0.020697226006904927
2496,Jogeva,Tallinn,149518.3,0.11458817344289549
2497,Laagri,Tallinn,13984.1,0.01071716623478728
2498,Tallinn,Tallinn,65.8,5.042795305017863e-05
2499,Paernu,Tallinn,130744.8,0.10020049598715798
2500,Elva,Tallinn,189985.8,0.14560174775988793
2501,Voru,Tallinn,248359.2,0.19033808627933016
2502,Sillamaee,Tallinn,185825.0,0.1424129844308426
2503,Rapla,Tallinn,58268.4,0.04465586838159618
2504,Tori,Tallinn,132408.4,0.10147544952354516
2505,Polva,Tallinn,225886.8,0.1731156374628433
2506,Paide,Tallinn,87854.8,0.06733036063271784
2507,Kohtla-Jaerve,Tallinn,156609.5,0.12002274336188375
2508,Viljandi,Tallinn,153326.1,0.11750640383232513
2509,Tartu,Tallinn,179159.2,0.13730443352747057
2510,Hajdunanas,Tallinn,1670183.6,1.2799990906683636
2511,Tura,Tallinn,1722413.1,1.3200268531886419
2512,Kaba,Tallinn,1730866.1,1.3265050824763798
2513,Celldomolk,Tallinn,1822274.9,1.3965591656796195
2514,Eger,Tallinn,1661308.8,1.273197601341164
2515,Biatorbagy,Tallinn,1860519.1,1.425868842306392
2516,Solt,Tallinn,1955275.5,1.4984884667806162
2517,Egyek,Tallinn,1654587.9,1.2680468227749795
2518,Janoshalma,Tallinn,2028685.8,1.5547488187836487
2519,Budapest IV. keruelet,Tallinn,1888213.7,1.4470934925882077
2520,Mezokovacshaza,Tallinn,2118202.3,1.6233526768264495
2521,Kecskemet,Tallinn,1958036.8,1.5006046781295137
2522,Budapest XV. keruelet,Tallinn,1890713.5,1.4490092949747555
2523,Solymar,Tallinn,1885332.7,1.4448855452821658
2524,Kiskunhalas,Tallinn,2018997.8,1.5473241073983883
2525,UEllo,Tallinn,1910216.9,1.4639563548458627
2526,Kenderes,Tallinn,1713213.8,1.312976672816385
2527,Batonyterenye,Tallinn,1594041.5,1.2216451355932572
2528,Szazhalombatta,Tallinn,1888061.9,1.4469771557603504
2529,Baja,Tallinn,2044661.5,1.5669923119378086
2530,Bolderaja,Tallinn,324340.8,0.248569037000872
2531,Limbazi,Tallinn,258376.6,0.19801524398274747
2532,Ludza,Tallinn,434604.9,0.3330734877291425
2533,Saldus,Tallinn,430580.4,0.329989182302844
2534,Olaine,Tallinn,334489.8,0.25634705061038965
2535,Lielvarde,Tallinn,349405.9,0.2677784851163436
2536,Aizkraukle,Tallinn,387661.4,0.2970968218627131
2537,Smiltene,Tallinn,275349.2,0.2110227436170858
2538,Bauska,Tallinn,379403.8,0.2907683436695952
2539,Valka,Tallinn,232202.5,0.17795587793516873
2540,Valmiera,Tallinn,260187.4,0.19940300898857213
2541,Riga,Tallinn,312385.2,0.2394064771910435
2542,Jekabpils,Tallinn,408549.9,0.31310539780934915
2543,Darzciems,Tallinn,281177.8,0.21548967928803217
2544,Rezekne,Tallinn,428397.5,0.32831624645613827
2545,Ventspils,Tallinn,499569.6,0.3828612816731993
2546,Ikskile,Tallinn,323653.6,0.24804237910822635
2547,Balvi,Tallinn,348284.2,0.2669188341294685
2548,Dreilini,Tallinn,307189.6,0.23542466149396887
2549,Tukums,Tallinn,377136.1,0.2890304186068005
2550,Moletai,Tallinn,575376.3,0.4409581921365577
2551,Rasos,Tallinn,608265.1,0.46616358518027673
2552,Siauliai,Tallinn,440976.3,0.3379564156936396
2553,Kretinga,Tallinn,557013.6,0.4268853445153644
2554,Antakalnis,Tallinn,607454.6,0.4655424323543319
2555,Gargzdai,Tallinn,599458.7,0.45941451640001696
2556,Grigiskes,Tallinn,615518.5,0.4717224623026805
2557,Naujamiestis,Tallinn,606585.9,0.46487667608055244
2558,Silainiai,Tallinn,571613.2,0.43807421903438243
2559,Anyksciai,Tallinn,503484.9,0.38586189815613803
2560,Varena,Tallinn,681512.7,0.5222992467887609
2561,Vilkaviskis,Tallinn,652312.9,0.4999210379213658
2562,Pasvalys,Tallinn,426743.6,0.3270487268277235
2563,Vilnius,Tallinn,605365.4,0.4639413065258755
2564,Panevezys,Tallinn,464596.8,0.3560587479888029
2565,Rokiskis,Tallinn,473276.2,0.36271048622138224
2566,Aleksotas,Tallinn,582066.9,0.4460857493201067
2567,Trakai,Tallinn,627098.6,0.48059724557192623
2568,Klaipeda,Tallinn,616208.3,0.47225111278921567
2569,Sirvintos,Tallinn,560880.2,0.4298486381819878
2570,Tivat,Tallinn,2702537.6,2.0711768876769368
2571,Bar,Tallinn,2690681.4,2.062090506264269
2572,Danilovgrad,Tallinn,2680842.1,2.054549841242284
2573,Ulcinj,Tallinn,2716810.2,2.0821151551952344
2574,Cetinje,Tallinn,2674982.1,2.0500588411682106
2575,Berane,Tallinn,2584604.5,1.9807950513568453
2576,Bijelo Polje,Tallinn,2531327.1,1.9399641968608636
2577,Podgorica,Tallinn,2638253.1,2.0219103869496693
2578,Pljevlja,Tallinn,2513568.6,1.9263543974043045
2579,Budva,Tallinn,2725425.1,2.0887174617717084
2580,Rozaje,Tallinn,2555486.0,1.9584791493676108
2581,Kotor,Tallinn,2713320.4,2.0794406343661382
2582,Herceg Novi,Tallinn,2683104.1,2.056283397926167
2583,Dobrota,Tallinn,2720491.9,2.084936744781022
2584,Niksic,Tallinn,2696599.8,2.06662626306263
2585,Wlodawa,Tallinn,1088635.7,0.8343110937438958
2586,Swinoujscie,Tallinn,1221640.0,0.9362432304592739
2587,Bolkow,Tallinn,1417517.7,1.0863604258874953
2588,Piaseczno,Tallinn,1022136.3,0.7833471329374362
2589,Siemiatycze,Tallinn,914088.6,0.7005412918617555
2590,Wolczyn,Tallinn,1275890.3,0.9778196982610688
2591,Debica,Tallinn,1345672.6,1.0312996154059546
2592,Luzino,Tallinn,909516.5,0.6970373155070333
2593,Pabianice,Tallinn,1144173.3,0.8768741254356831
2594,Kamienna Gora,Tallinn,1434560.2,1.0994214956421713
2595,Sejny,Tallinn,695133.5,0.532737986346601
2596,Ustka,Tallinn,1000521.8,0.7667821634662647
2597,Swidwin,Tallinn,1118835.1,0.8574553783235854
2598,Miedzyrzec Podlaski,Tallinn,974003.6,0.7464590852812305
2599,Lubaczow,Tallinn,1312712.6,1.0060396559449534
2600,Kuznia Raciborska,Tallinn,1363479.4,1.044946431125923
2601,Praszka,Tallinn,1250900.6,0.9586680353683934
2602,Dabrowa Bialostocka,Tallinn,778676.8,0.5967640898429079
2603,Wloszczowa,Tallinn,1229460.8,0.9422369528789523
2604,Bialobrzegi,Tallinn,1065385.5,0.8164925528015362
2605,Calafat,Tallinn,2489468.3,1.9078843548982978
2606,Sector 5,Tallinn,2356159.0,1.805718471592034
2607,Curtea de Arges,Tallinn,2200375.5,1.6863287599812056
2608,Falciu,Tallinn,2074543.1,1.5898930402336175
2609,Voinesti,Tallinn,1954389.3,1.4978092988171958
2610,Targu Neamt,Tallinn,1863540.2,1.4281841597677887
2611,Budesti,Tallinn,2261572.0,1.7332286722735348
2612,Preutesti,Tallinn,1839881.6,1.4100526283083212
2613,Sangeorgiu de Mures,Tallinn,2029612.5,1.5554590252288096
2614,Buruenesti,Tallinn,2188040.3,1.6768752814635068
2615,Dobresti,Tallinn,1827816.9,1.4008064561933593
2616,Sector 3,Tallinn,2360005.2,1.8086661310604475
2617,Insuratei,Tallinn,2186191.8,1.6754586238462843
2618,Horodnic de Sus,Tallinn,1775865.5,1.3609918245810335
2619,Suraia,Tallinn,2077364.5,1.5920553111566536
2620,Gherla,Tallinn,1817066.6,1.392567616927777
2621,Dobrotesti,Tallinn,2612488.3,2.002164701163237
2622,Puchenii Mari,Tallinn,2217667.7,1.6995811953875022
2623,Dorohoi,Tallinn,1778166.2,1.3627550402585797
2624,Dragomiresti,Tallinn,2298596.4,1.761603515813216
2625,Sonta,Tallinn,2145307.1,1.6441253148482504
2626,Senta,Tallinn,2083744.4,1.5969447533704049
2627,Crepaja,Tallinn,2246305.3,1.7215285441454014
2628,Zvecka,Tallinn,2266253.5,1.7368164908480699
2629,Novi Pazar,Tallinn,2493686.9,1.9111174151222718
2630,Jagodina,Tallinn,2384776.3,1.8276502627899498
2631,Vrsac,Tallinn,2262053.7,1.7335978386106818
2632,Srpska Crnja,Tallinn,2142217.9,1.6417578067545935
2633,Zajecar,Tallinn,2485394.7,1.9047624201027782
2634,Zemun,Tallinn,2233574.7,1.711772038080043
2635,Cacak,Tallinn,2367775.1,1.814620844622827
2636,Krusevac,Tallinn,2439881.9,1.8698822173431706
2637,Arilje,Tallinn,2410696.3,1.8475148911039412
2638,Sremcica,Tallinn,2256126.0,1.729054954457254
2639,Belgrade,Tallinn,2250277.9,1.7245730743321361
2640,Novi Sad,Tallinn,2165269.9,1.6594244507319904
2641,Novi Knezevac,Tallinn,2067350.7,1.584380912429391
2642,Mokrin,Tallinn,2102145.9,1.6110473366234879
2643,Melenci,Tallinn,2170937.0,1.663767615667107
2644,Backi Petrovac,Tallinn,2162261.9,1.657119172878268
2645,Nitra,Tallinn,1637887.5,1.2552479323932288
2646,Rakova,Tallinn,1442387.8,1.105420429461253
2647,Secovce,Tallinn,1493600.1,1.1446686279413696
2648,Levoca,Tallinn,1454430.7,1.1146498944428334
2649,Vranov nad Toplou,Tallinn,1470649.3,1.1270795418492108
2650,Liptovsky Hradok,Tallinn,1476003.8,1.1311831356882258
2651,Brezno,Tallinn,1510497.3,1.1576183423529116
2652,Trencin,Tallinn,1547043.4,1.1856266252551477
2653,Hlohovec,Tallinn,1611936.8,1.2353597761436959
2654,Tornala,Tallinn,1533453.5,1.1752115669093024
2655,Turzovka,Tallinn,1460439.2,1.1192547022832893
2656,Skalite,Tallinn,1439787.4,1.103427529018826
2657,Banska Bystrica,Tallinn,1495226.1,1.1459147655045852
2658,Krasno nad Kysucou,Tallinn,1445981.6,1.1081746540459299
2659,Liptovsky Mikulas,Tallinn,1448147.2,1.1098343314794474
2660,Zlate Moravce,Tallinn,1694543.6,1.2986681626486425
2661,Ruzomberok,Tallinn,1441836.4,1.1049978462802215
2662,Surany,Tallinn,1682875.1,1.289725631187153
2663,Michalovce,Tallinn,1492886.7,1.1441218908333755
2664,Oscadnica,Tallinn,1447183.2,1.1090955389757944
2665,Lucija,Tallinn,2183760.5,1.6735953186449029
2666,Litija,Tallinn,2055700.0,1.575452022572222
2667,Jesenice,Tallinn,2073047.6,1.5887469155560106
2668,Murska Sobota,Tallinn,1901010.2,1.4569005032448432
2669,Koper,Tallinn,2170429.4,1.6633786000292914
2670,Zagorje ob Savi,Tallinn,2037902.7,1.561812487483773
2671,Maribor,Tallinn,1939082.0,1.4860780555690953
2672,Ptuj,Tallinn,1969209.5,1.5091672372639169
2673,Vrhnika,Tallinn,2086453.9,1.599021266117965
2674,Velenje,Tallinn,2011945.9,1.5419196563024222
2675,Novo Mesto,Tallinn,2107941.2,1.6154887517650032
2676,Celje,Tallinn,1993436.6,1.5277344570411509
2677,Sentilj v Slov. Goricah,Tallinn,1923347.6,1.4740194904555282
2678,Postojna,Tallinn,2113183.8,1.619506587428542
2679,Ajdovscina,Tallinn,2147082.8,1.6454861798365663
2680,Menges,Tallinn,2053916.0,1.5740847966111047
2681,Grosuplje,Tallinn,2075400.7,1.5905502896642532
2682,Brezice,Tallinn,2068428.5,1.585206919234824
2683,Izola,Tallinn,2175322.3,1.6671284318146897
2684,Radovljica,Tallinn,2061217.8,1.5796807666351442
2685,Lutsk,Tallinn,1287739.9,0.986901021550786
2686,Zhytomyr,Tallinn,1541195.8,1.1811451283211625
2687,Bolhrad,Tallinn,2020739.3,1.5486587621132346
2688,Zavodske,Tallinn,1884285.4,1.4440829131358215
2689,Mykolayiv,Tallinn,2091697.5,1.6030398681637692
2690,Radomyshl,Tallinn,1588942.1,1.217737045870095
2691,Mariupol,Tallinn,2312423.8,1.7722005899470463
2692,Bilyayivka,Tallinn,2110985.7,1.6178220025714054
2693,Zolotonosha,Tallinn,1806703.8,1.3846257507899593
2694,Yenakiieve,Tallinn,2220267.8,1.701573865915249
2695,Slobozhans'ke,Tallinn,2394672.3,1.8352343816863719
2696,Lanchyn,Tallinn,1644736.4,1.2604968078893588
2697,Yuzhnoukrayinsk,Tallinn,1965274.3,1.5061513697739008
2698,Baryshivka,Tallinn,1724027.7,1.3212642539940342
2699,Stavyshche,Tallinn,1608020.5,1.2323583932784918
2700,Vlasivka,Tallinn,1971667.9,1.5110513114246853
2701,Kivsharivka,Tallinn,2196642.4,1.6834677783469865
2702,Kostiantynivka,Tallinn,2271939.3,1.7411739871315455
2703,Stara Syniava,Tallinn,1533879.2,1.1755378158395982
2704,Makariv,Tallinn,1620652.1,1.2420390274995958
2705,Kindberg,Tallinn,1815294.4,1.3912094342773889
2706,Telfs,Tallinn,2101478.0,1.6105354699085606
2707,Geidorf,Tallinn,1882347.5,1.44259774094409
2708,Viktring,Tallinn,2011639.1,1.541684530223459
2709,Ternitz,Tallinn,1760162.0,1.3489569406794608
2710,Lienz,Tallinn,2086704.3,1.5992131682371713
2711,Sankt Veit an der Glan,Tallinn,1966174.1,1.5068409605361281
2712,Rum,Tallinn,2131099.2,1.6332366322625114
2713,Hart,Tallinn,1873294.5,1.4356596822972318
2714,Vorchdorf,Tallinn,1903952.7,1.459155583060195
2715,Kottingbrunn,Tallinn,1722994.6,1.3204725044758558
2716,Donaustadt,Tallinn,1681097.0,1.2883629268814003
2717,Enns,Tallinn,1852442.3,1.4196789260268226
2718,Perchtoldsdorf,Tallinn,1703690.5,1.305678184590203
2719,Wilten,Tallinn,2134651.5,1.6359590519831821
2720,Kremsmuenster,Tallinn,1897924.0,1.4545352942979821
2721,Kirchberg in Tirol,Tallinn,2098654.0,1.608371206391635
2722,Lauterach,Tallinn,2116147.2,1.6217776846332368
2723,Kitzbuehel,Tallinn,2095553.5,1.6059950381783816
2724,Voitsberg,Tallinn,1909495.2,1.4634032567650677
2725,Eleftherio - Kordelio,Tallinn,2866400.7,2.1967586614376775
2726,Melissia,Tallinn,3332005.5,2.553589922749802
2727,Kyparissia,Tallinn,3460455.1,2.6520314181618723
2728,Kilkis,Tallinn,2843973.5,2.179570853099577
2729,Agios Dimitrios,Tallinn,3345918.8,2.564252829120213
2730,Ekali,Tallinn,3321935.3,2.545872300062782
2731,Menemeni,Tallinn,2866781.0,2.197050116613133
2732,Kamateron,Tallinn,3336012.1,2.5566605099335535
2733,Kallithea,Tallinn,3345490.0,2.5639242044048953
2734,Serres,Tallinn,2850073.4,2.1842457082790725
2735,Vyronas,Tallinn,3344032.7,2.562807355529819
2736,Alimos,Tallinn,3350185.8,2.5675229822458228
2737,Argos,Tallinn,3470032.9,2.6593716742215077
2738,Glyfada,Tallinn,3353997.1,2.5704438949731805
2739,Giannitsa,Tallinn,2851728.3,2.1855139942897526
2740,Kalamaria,Tallinn,2881868.0,2.2086125258482094
2741,Kalyvia Thorikou,Tallinn,3363611.3,2.577812047347269
2742,Peraia,Tallinn,2901609.5,2.2237420613366607
2743,Igoumenitsa,Tallinn,3163239.3,2.424250500104558
2744,Agria,Tallinn,3055266.8,2.34150229097522
2745,Tercan,Tallinn,3421761.4,2.622377252706892
2746,Selendi,Tallinn,3597768.2,2.7572657427815455
2747,Yesilli,Tallinn,3754627.6,2.8774800050715026
2748,Bozuyuk,Tallinn,3434802.8,2.632371950380275
2749,Turgutreis,Tallinn,3761523.6,2.882764977172324
2750,Doganyol,Tallinn,4392984.1,3.366705105546827
2751,Cerkezkoey,Tallinn,3103536.1,2.3784950264488525
2752,Pinarbasi,Tallinn,4061397.8,3.1125832458434464
2753,Esme,Tallinn,3599144.1,2.7583202081402343
2754,Karakecili,Tallinn,3735748.0,2.8630110144574274
2755,Golpazari,Tallinn,3412823.7,2.6155275579352115
2756,Kozluk,Tallinn,3698055.6,2.834124227564592
2757,Tosya,Tallinn,3683384.5,2.822880556713612
2758,Ayas,Tallinn,3586317.8,2.748490359292096
2759,Tarsus,Tallinn,4103074.0,3.1445231464043863
2760,Akarsu,Tallinn,3808000.3,2.9183838957973576
2761,Menemen,Tallinn,3529349.3,2.7048307112170336
2762,Fethiye,Tallinn,3843649.1,2.9457045038930296
2763,Basciftlik,Tallinn,4001985.2,3.0670504828740084
2764,Korfez,Tallinn,3286204.1,2.5184885420684577
2765,Elbasan,Budapest,1018515.8,0.7805724459462786
2766,Roskovec,Budapest,1075528.5,0.8242659681174627
2767,Lezhe,Budapest,947661.7,0.7262711202895511
2768,Gramsh,Budapest,1056178.7,0.8094366245622903
2769,Fier,Budapest,1067005.3,0.8177339387947077
2770,Kruje,Budapest,969453.7,0.7429721226127957
2771,Kavaje,Budapest,1007416.1,0.772065832717235
2772,Tepelene,Budapest,1154717.1,0.884954706763502
2773,Puke,Budapest,929993.1,0.7127302185986334
2774,Patos Fshat,Budapest,1082114.3,0.8293132084396188
2775,Gjirokaster,Budapest,1184175.8,0.9075313319993574
2776,Berat,Budapest,1076588.7,0.825078486595028
2777,Shijak,Budapest,982501.6,0.7529718017709025
2778,Tirana,Budapest,979711.8,0.7508337485274468
2779,Bilisht,Budapest,1040398.4,0.7973428825027503
2780,Mamurras,Budapest,947277.1,0.7259763696703551
2781,Librazhd-Qender,Budapest,1041209.6,0.7979645717962807
2782,Sarande,Budapest,1217696.8,0.9332212319111362
2783,Permet,Budapest,1196702.6,0.9171316493590684
2784,Peqin,Budapest,1032405.9,0.791217572248137
2785,Navapolatsk,Budapest,1391622.0,1.0665144206625483
2786,Krasnapollye,Budapest,1450751.2,1.111829990898029
2787,Vishnyeva,Budapest,1244110.4,0.9534641465112302
2788,Orsha,Budapest,1364185.6,1.0454876502816075
2789,Rahachow,Budapest,1349586.5,1.0342991589537218
2790,Lyepyel',Budapest,1308643.4,1.0029210932314
2791,Karelichy,Budapest,1090560.8,0.8357864562426329
2792,Volkovysk,Budapest,959862.1,0.7356212904779007
2793,Radaskovicy,Budapest,1190409.6,0.9123088057641631
2794,Chyst',Budapest,1207784.3,0.9256244677073384
2795,Byalynichy,Budapest,1296565.3,0.9936646515940847
2796,Zhlobin,Budapest,1358422.4,1.041070836010805
2797,Lyasny,Budapest,1168750.5,0.8957096556439635
2798,Ushachy,Budapest,1333172.9,1.0217200670056306
2799,Baranovichi,Budapest,1015070.5,0.777932029127984
2800,Lyozna,Budapest,1425738.7,1.092660854489707
2801,Stowbtsy,Budapest,1076032.1,0.8246519182262176
2802,Byelaazyorsk,Budapest,933093.7,0.7151064634501134
2803,Babruysk,Budapest,1285207.1,0.9849599285494869
2804,Rechytsa,Budapest,1298888.0,0.9954447276814654
2805,Orahovica Donja,Budapest,404780.4,0.3102165198606767
2806,Jelah,Budapest,393201.7,0.3013428095266022
2807,Blatnica,Budapest,429448.2,0.32912148430218424
2808,Kacuni,Budapest,484274.7,0.3711395415651876
2809,Derventa,Budapest,363876.3,0.2788683430466978
2810,Bosanska Krupa,Budapest,487842.6,0.37387391684919563
2811,Janja,Budapest,400063.7,0.3066017246304065
2812,Novi Grad,Budapest,454771.5,0.34852881231853056
2813,Kljuc,Budapest,526280.2,0.40333181180605804
2814,Visoko,Budapest,498940.8,0.38237938050484144
2815,Teslic,Budapest,407740.1,0.31248478145098996
2816,Tuzla,Budapest,410668.1,0.3147287487234964
2817,Maglaj,Budapest,403058.0,0.3088965030470957
2818,Siroki Brijeg,Budapest,654463.8,0.5015694495355851
2819,Novi Travnik,Budapest,487024.0,0.3732465563269027
2820,Kiseljak,Budapest,511463.2,0.39197632578258546
2821,Foca,Budapest,606290.5,0.4646502867594123
2822,Ostrozac,Budapest,491227.5,0.3764680441786721
2823,Trebinje,Budapest,959565.5,0.7353939814980422
2824,Brod,Budapest,339863.4,0.2604652823506699
2825,Vetovo,Budapest,929863.6,0.71263097209529
2826,Balchik,Budapest,1131445.3,0.8671196119642139
2827,Razgrad,Budapest,955101.7,0.7319730043426412
2828,Lom,Budapest,670478.3,0.513842678321635
2829,Sevlievo,Budapest,946078.3,0.7250576306108331
2830,Kardzhali,Budapest,1048568.2,0.8036040723329835
2831,Cherven Bryag,Budapest,892912.3,0.6843121510991949
2832,General Toshevo,Budapest,1093111.3,0.8377411142100263
2833,Mezdra,Budapest,867283.2,0.6646704633861502
2834,Devnya,Budapest,1060065.2,0.8124151692359911
2835,Veliki Preslav,Budapest,1215840.8,0.9317988264269245
2836,Kyustendil,Budapest,801184.2,0.6140133620386766
2837,Topolovgrad,Budapest,1070365.5,0.8203091364822337
2838,Tvarditsa,Budapest,1064675.3,0.815948268116791
2839,Panagyurishte,Budapest,914385.6,0.70076890739452
2840,Septemvri,Budapest,879094.4,0.6737223575968838
