,Potential Factory Placement,Destination,Distance,Distance_normalized
9918,Braslaw,Riga,275311.0,0.24103077898440808
9919,Mohacs,Riga,1749412.2,1.5315849542184188
9920,Fier-Cifci,Riga,2627946.7,2.3007291398836394
9921,Limbazi,Riga,84794.5,0.07423635230191816
9922,Glowno,Riga,777802.1,0.6809544335631649
9923,Plonsk,Riga,691929.5,0.6057742203809219
9924,Slutsk,Riga,576314.3,0.5045547931933482
9925,Zabalj,Riga,1858830.5,1.6273790855250128
9926,Debeljaca,Riga,1929473.3,1.6892258301652188
9927,Veseli nad Luznici,Riga,1433741.2,1.2552195818475833
9928,Lubawa,Riga,578898.3,0.5068170476361263
9929,Posta Calnau,Riga,1814100.6,1.5882187082030217
9930,Lielvarde,Riga,54165.0,0.04742067023726064
9931,Pribor,Riga,1121269.6,0.9816552376749773
9932,Dokshytsy,Riga,384587.7,0.3367009415490912
9933,Ivankiv,Riga,1301404.9,1.139361074643315
9934,Sredets,Riga,2713129.3,2.3753052680947064
9935,Bajina Basta,Riga,2083146.2,1.823764220552065
9936,Naujininkai,Riga,302345.7,0.26469926589778886
9937,Wolczyn,Riga,965744.3,0.8454950980118917
9938,Teaca,Riga,1564885.3,1.3700343352799167
9939,Greci,Riga,1868511.4,1.6358545727676952
9940,Barla,Riga,1980008.2,1.7334684006142713
9941,Snizhne,Riga,2040043.0,1.7860279954367564
9942,Poduri,Riga,1662878.1,1.4558256074007667
9943,Bilovods'k,Riga,1875858.3,1.6422866769339675
9944,Debno,Riga,1039017.3,0.9096445445233806
9945,Molochansk,Riga,2005058.9,1.755399924364157
9946,Poiana Campina,Riga,1956070.9,1.7125116423816418
9947,Vodnany,Riga,1489221.6,1.3037918656661254
9948,Balesti,Riga,2144742.2,1.877690623283244
9949,Zakopane,Riga,1076906.8,0.9428162510673608
9950,Zhytomyr,Riga,1231049.1,1.0777655943316995
9951,Kiseljak,Riga,2058992.2,1.8026177446190679
9952,Lubny,Riga,1542315.8,1.3502750660669591
9953,Kravare,Riga,1111820.8,0.9733829506088307
9954,Wagrowiec,Riga,784558.5,0.6868695635620761
9955,Lovrin,Riga,1802784.9,1.5783119773213865
9956,Uman,Riga,1506872.9,1.3192453222628011
9957,Rava-Ruska,Riga,994533.9,0.8706999743686283
9958,Duchcov,Riga,1323891.3,1.159047591014092
9959,Izsak,Riga,1671835.0,1.4636672431664477
9960,Rasony,Riga,389447.9,0.3409559760083755
9961,Solone,Riga,1851903.0,1.6213141599629592
9962,Gorlice,Riga,1096524.7,0.9599914373804329
9963,Burrel,Riga,2523441.3,2.20923618112036
9964,Vrsac,Riga,1951907.6,1.7088667337432448
9965,Senica,Riga,1268469.6,1.1105266981923736
9966,Cluj-Napoca,Riga,1613500.6,1.4125963238294506
9967,Moravska Trebova,Riga,1231086.6,1.0777984250366546
9968,Vysokyi,Riga,1847805.7,1.6177270333652831
9969,Zuglo,Riga,1574107.3,1.3781080622424944
9970,Tarlungeni,Riga,1891194.2,1.6557130344838908
9971,Chachersk,Riga,801059.8,0.70131621187346
9972,Zilina,Riga,1159533.9,1.015155076171416
9973,Corbeni,Riga,1887359.5,1.6523558103694476
9974,Calafindesti,Riga,1466317.2,1.283739396370781
9975,Belcesti,Riga,1573259.4,1.3773657381163211
9976,Certeze,Riga,1404801.8,1.2298835577681193
9977,Kakanj,Riga,2030443.5,1.7776237727109632
9978,Leopoldsdorf,Riga,1387239.6,1.2145081069264168
9979,Orasu Nou,Riga,1388210.7,1.2153582908619358
9980,Cugir,Riga,2050350.6,1.79505214942065
9981,Drohobych,Riga,1181740.8,1.034596894354594
9982,Sirna,Riga,1913608.1,1.6753360781584212
9983,Vratsa,Riga,2441111.8,2.1371579004908288
9984,Gaenserndorf,Riga,1368154.8,1.1977996419149872
9985,Tvarditsa,Riga,2624300.1,2.2975365945852513
9986,Lovech,Riga,2484413.4,2.175067821922487
9987,Dragasani,Riga,1932571.5,1.6919382592343424
9988,Levski,Riga,2541471.9,2.225021709354089
9989,Huedin,Riga,1564903.8,1.3700505317610279
9990,Pradl,Riga,1821735.4,1.594902864634803
9991,Prachatice,Riga,1502103.3,1.3150696067866887
9992,Periam,Riga,1808626.3,1.5834260381193914
9993,Konskie,Riga,814510.7,0.7130922793209697
9994,Siedlce,Riga,663111.9,0.5805448304311521
9995,Ivankovo,Riga,1851013.8,1.6205356782870621
9996,Tanvald,Riga,1185868.2,1.0382103730647807
9997,Martonvasar,Riga,1573307.7,1.3774080240643034
9998,Bragadiru,Riga,2041172.0,1.7870164185272737
9999,Karlowice,Riga,1027539.3,0.8995957223506994
10000,Artemivsk,Vilnius,1783180.3,1.561148434965005
10001,Wolsztyn,Vilnius,891366.3,0.7803782400610568
10002,Baia Mare,Vilnius,1259465.8,1.1026440021583617
10003,Rybnik,Vilnius,887515.0,0.7770064828878865
10004,Gleisdorf,Vilnius,1384821.1,1.212390745328174
10005,Sartana,Vilnius,1936440.1,1.6953251623060652
10006,Simeonovgrad,Vilnius,2432663.5,2.1297615366328864
10007,Liteni,Vilnius,1067853.6,0.9348903060513548
10008,Chisineu-Cris,Vilnius,1371954.0,1.2011257862954063
10009,Kabaty,Vilnius,532087.7,0.46583504770612877
10010,Rzhyshchiv,Vilnius,1125296.7,0.9851809051929773
10011,Zapresic,Vilnius,1571111.4,1.3754851953364884
10012,Monor,Vilnius,1447513.4,1.2672769427751491
10013,Deleni,Vilnius,1113262.2,0.9746448753587612
10014,Bershad,Vilnius,1211172.3,1.0603637448316168
10015,Putnok,Vilnius,1087851.8,0.9523984394869458
10016,Dorog,Vilnius,1276000.9,1.1171202418784785
10017,Namyslow,Vilnius,826627.2,0.7237000989633545
10018,Mokotow,Vilnius,525559.9,0.4601200536846244
10019,Wielki Kack,Vilnius,570305.9,0.4992945263226095
10020,Dofteana,Vilnius,1245660.6,1.0905577502104356
10021,Anyksciai,Vilnius,110647.9,0.09687062823493753
10022,Sentilj v Slov. Goricah,Vilnius,1454253.7,1.2731779774580663
10023,Nagykata,Vilnius,1271436.0,1.113123738277148
10024,Sibenik,Vilnius,1908204.3,1.6706051298001066
10025,Lenauheim,Vilnius,1659372.1,1.4527561553588237
10026,Skuodas,Vilnius,336030.4,0.2941897311565548
10027,Poiana Teiului,Vilnius,1159487.3,1.0151142785487253
10028,Krychaw,Vilnius,505666.0,0.44270323338308204
10029,Cakovec,Vilnius,1483562.2,1.298837143222836
10030,Abony,Vilnius,1258450.5,1.1017551217652686
10031,Finkenstein am Faaker See,Vilnius,1584080.7,1.3868396289838272
10032,Czarnkow,Vilnius,824143.2,0.7215253930671235
10033,Bilovec,Vilnius,947236.0,0.8292913503713065
10034,Tiszaujvaros,Vilnius,1147386.2,1.0045199413825088
10035,Banesti,Vilnius,1486751.6,1.3016294165664108
10036,Zelezny Brod,Vilnius,1041719.8,0.9120105439938172
10037,Prejmer,Vilnius,1380955.5,1.2090064687128474
10038,Varazdin,Vilnius,1495764.2,1.3095198168725186
10039,Ovidiu,Vilnius,1562628.6,1.3680586272299873
10040,Raciborz,Vilnius,907371.8,0.7943908226786599
10041,Breaza de Sus,Vilnius,1785480.7,1.5631624017297756
10042,Snovsk,Vilnius,1248604.9,1.0931354420664228
10043,Verkhivtseve,Vilnius,1487494.8,1.302280077364349
10044,Dobanovci,Vilnius,1767498.9,1.547419597186761
10045,Caransebes,Vilnius,1804667.8,1.5799604289043228
10046,Yaremche,Vilnius,919442.4,0.8049584575381795
10047,Sfantu Gheorghe,Vilnius,1370780.1,1.2000980539074895
10048,Svitlovodsk,Vilnius,1368022.1,1.1976834649937194
10049,Vapnyarka,Vilnius,1157962.3,1.0137791632138813
10050,Troyitske,Vilnius,1520615.3,1.331276593723496
10051,Ostrov,Vilnius,1288735.6,1.1282692866356179
10052,Reutte,Vilnius,1749508.4,1.5316691759201972
10053,Novodruzhesk,Vilnius,1834289.0,1.6058933589741453
10054,Vuhlehirsk,Vilnius,1841008.7,1.6117763586564737
10055,Sandanski,Vilnius,2319703.9,2.0308670486474187
10056,Hollabrunn,Vilnius,1190018.4,1.0418438128435803
10057,Zagan,Vilnius,1018407.0,0.8916005264343745
10058,Henichesk,Vilnius,1756539.1,1.5378244515822874
10059,Crevedia,Vilnius,1502830.7,1.3157064349142726
10060,Nizhnegorskiy,Vilnius,1797838.7,1.5739816511120717
10061,Zvecka,Vilnius,1797159.6,1.57338710893247
10062,Poellau,Vilnius,1358934.2,1.1897271406320613
10063,Kraluv Dvur,Vilnius,1234684.1,1.0809479839986882
10064,Dersca,Vilnius,1024798.5,0.8971961917869352
10065,Sulejowek,Vilnius,522026.6,0.4570267008894741
10066,Ocna Mures,Vilnius,1504454.7,1.3171282233101982
10067,Eisenstadt,Vilnius,1282653.2,1.122944233840434
10068,Swidwin,Vilnius,810294.3,0.7094008824043561
10069,Batonyterenye,Vilnius,1124947.5,0.9848751856684347
10070,Zupanja,Vilnius,1735659.7,1.5195448403545229
10071,Asau,Vilnius,1236462.8,1.082505209996122
10072,Vrbno pod Pradedem,Vilnius,976187.0,0.8546375300821702
10073,Dorohoi,Vilnius,1035447.1,0.9065188863145545
10074,Negresti,Vilnius,1210734.1,1.0599801071006472
10075,Velke Mezirici,Vilnius,1140955.8,0.9988902196453412
10076,Chervonohrad,Vilnius,648241.4,0.5675259238168591
10077,Velyka Novosilka,Vilnius,1696925.5,1.485633611237859
10078,Trencin,Vilnius,1077949.6,0.9437292073107545
10079,Teresva,Vilnius,1198872.0,1.0495950109606782
10080,Chervonohryhorivka,Vilnius,1637227.8,1.4333691425657846
10081,Sulecin,Vilnius,968211.2,0.8476548331066631
10082,Biskupiec,Vilnius,382997.2,0.33530848191625884
10083,Marijampole,Vilnius,161663.0,0.1415336068045097
10084,Galanesti,Vilnius,1036439.9,0.9073880682846746
10085,Oborniki,Vilnius,873776.5,0.7649786258205072
10086,Mielec,Vilnius,784975.1,0.6872342908069915
10087,Kurim,Vilnius,1103174.3,0.9658130655316319
10088,Mohelnice,Vilnius,1051786.6,0.9208238810776251
10089,Hard,Vilnius,1741936.1,1.525039737330008
10090,Diosd,Vilnius,1404599.9,1.2297067972526403
10091,Buryn,Vilnius,1343942.0,1.1766016874366203
10092,Nasielsk,Vilnius,519785.6,0.4550647379613526
10093,Bucharest,Vilnius,1499134.6,1.3124705530853438
10094,Seskine,Vilnius,5366.3,0.004698117653359398
10095,Ostroleka,Vilnius,409624.6,0.3586203835995531
10096,Oleksandrivka,Vilnius,1490616.0,1.3050126425991786
10097,Nyzhnia Krynka,Vilnius,1873773.5,1.6404614648355524
10098,Novoukrayinka,Vilnius,1332524.5,1.1666058321346002
10099,Bechyne,Vilnius,1281303.7,1.1217627662047804
10100,Pereshchepyne,Vilnius,1514558.4,1.3259738658076818
10101,Ticleni,Vilnius,2007987.3,1.7579636960012435
10102,Magureni,Vilnius,1488154.2,1.302857372480281
10103,Mykolaiv,Vilnius,749602.9,0.6562664438252426
10104,Ljubuski,Vilnius,2068177.8,1.8106596039107024
10105,Yany Kapu,Vilnius,1690157.7,1.4797085007046413
10106,Plyeshchanitsy,Vilnius,197025.7,0.17249313667433663
10107,Narva,Vilnius,718084.3,0.6286723676332344
10108,Vilne,Vilnius,1638108.4,1.4341400950666785
10109,Stefanesti,Vilnius,1775395.9,1.554333305907589
10110,Aszod,Vilnius,1257737.9,1.1011312508225735
10111,Salcininkai,Vilnius,46310.2,0.04054390700307556
10112,Luhacovice,Vilnius,1062091.7,0.9298458463478548
10113,Lunca de Jos,Vilnius,1239347.4,1.085030635369821
10114,Stare Mesto,Vilnius,1053215.4,0.9220747747106905
10115,Sector 6,Vilnius,1506281.3,1.3187273850614283
10116,Dniprovske,Vilnius,1471478.2,1.2882577768580792
10117,Lustenau,Vilnius,1748626.5,1.530897085288198
10118,Campeni,Vilnius,1462313.2,1.2802339525670334
10119,Yambol,Vilnius,2475314.4,2.1671017796721626
10120,Vysoke Myto,Vilnius,1120321.3,0.9808250148080707
10121,Tibana,Vilnius,1197288.9,1.0482090299202904
10122,Uzice,Vilnius,1921248.3,1.682024962211716
10123,Mako,Vilnius,1603129.5,1.4035165765184996
10124,Barysaw,Vilnius,260589.1,0.22814196951028407
10125,Bela Crkva,Vilnius,1827106.0,1.599604746875664
10126,Zirc,Vilnius,1339878.3,1.173043977150584
10127,Sacalaz,Vilnius,1722915.6,1.5083875660340083
10128,Hunedoara,Vilnius,1861209.4,1.6294617778988227
10129,Siemianowice Slaskie,Vilnius,840264.8,0.7356396195472679
10130,Kaba,Vilnius,1261772.3,1.1046633093844715
10131,Harsova,Vilnius,1490086.7,1.3045492481423044
10132,Nove Mesto nad Metuji,Vilnius,1007904.6,0.8824058278818072
10133,Dragalina,Vilnius,1503690.3,1.316459002220392
10134,Puchov,Vilnius,1054121.8,0.922868314736594
10135,Chirnogi,Vilnius,1523481.9,1.3337862603588164
10136,Dzierzgon,Vilnius,524933.0,0.4595712118463203
10137,Otok,Vilnius,1714151.6,1.5007148114146167
10138,Kozloduy,Vilnius,2112690.9,1.849630175983779
10139,Neusiedl am See,Vilnius,1253767.1,1.0976548731362796
10140,Rohatyn,Vilnius,788467.8,0.6902920988922436
10141,Erbiceni,Vilnius,1155764.7,1.0118551963549611
10142,Berane,Vilnius,2115510.6,1.852098782350769
10143,Ksieze Male-Ksieze Wielkie,Vilnius,872016.3,0.7634375963041844
10144,Bohorodchany,Vilnius,871836.8,0.7632804466631323
10145,Toekoel,Vilnius,1421725.9,1.2447003613343044
10146,Slobozia,Vilnius,1476880.6,1.2929874995367423
10147,Tura,Vilnius,1253319.3,1.0972628307448415
10148,Chynadiyovo,Vilnius,1109227.7,0.9711127292483167
10149,Poprad,Vilnius,962993.5,0.8430868125934728
10150,Medzilaborce,Vilnius,965477.9,0.8452618686838901
10151,Piastow,Vilnius,535080.9,0.46845555080137796
10152,Lwowek Slaski,Vilnius,985350.0,0.8626596034022851
10153,Nove Mesto na Morave,Vilnius,1131121.6,0.990280520480802
10154,Apatin,Vilnius,1660887.9,1.4540832162273853
10155,Gornesti,Vilnius,1573750.3,1.3777955139313212
10156,Varva,Vilnius,1224536.3,1.0720637325921771
10157,Zukowo,Vilnius,565944.0,0.4954757462707696
10158,Limanowa,Vilnius,874808.9,0.76588247701506
10159,Baciu,Vilnius,1453804.6,1.2727847969355233
10160,Rejon ulicy Traugutta,Vilnius,872384.2,0.7637596874069312
10161,Zuya,Vilnius,1825569.7,1.59825973855506
10162,Letohrad,Vilnius,1026551.8,0.8987311804535464
10163,Puiesti,Vilnius,1247439.3,1.0921149762078695
10164,Petrinja,Vilnius,1637528.8,1.4336326636908914
10165,Krolevets,Vilnius,1322609.1,1.1579250435502646
10166,Drajna de Jos,Vilnius,1463727.8,1.2814724143064893
10167,Bakhchysarai,Vilnius,1842739.4,1.613291561351565
10168,Crasna,Vilnius,1994211.5,1.745903183326002
10169,Labatlan,Vilnius,1362726.0,1.193046806420036
10170,Milcovul,Vilnius,1321407.1,1.156872710020768
10171,Pale,Vilnius,1937763.8,1.6964840424167098
10172,Pleszew,Vilnius,784832.1,0.687109096385429
10173,Armasesti,Vilnius,1442608.0,1.2629823363728256
10174,Scobinti,Vilnius,1125116.2,0.9850228800664597
10175,Ceska Trebova,Vilnius,1104501.4,0.966974922292859
10176,Eiguliai,Vilnius,98133.2,0.08591419028020209
10177,Patos Fshat,Vilnius,2482790.8,2.173647259206213
10178,Teglas,Vilnius,1223497.7,1.0711544533877384
10179,Rejon placu Swietego Macieja,Vilnius,869199.1,0.7609711786508582
10180,Afumati,Vilnius,1475508.3,1.2917860708324758
10181,Bierutow,Vilnius,835620.0,0.7315731646572461
10182,As,Vilnius,1309089.2,1.1460885676056372
10183,Zelenivka,Vilnius,1550677.8,1.3575958755292312
10184,Lypovets,Vilnius,1083550.9,0.9486330640484996
10185,Sabinov,Vilnius,970906.9,0.8500148792759346
10186,Ostroveni,Vilnius,2088343.2,1.82831411851612
10187,Agas,Vilnius,1252569.4,1.0966063041942844
10188,Rrogozhine,Vilnius,2425528.5,2.123514947836748
10189,Cerasu,Vilnius,1469006.5,1.2860938394330734
10190,Modra,Vilnius,1212005.9,1.0610935495156335
10191,Backa Topola,Vilnius,1632618.1,1.429333417215601
10192,Shklow,Vilnius,412233.8,0.3609047002760612
10193,Opoczno,Vilnius,647370.5,0.56676346352498
10194,Halych,Vilnius,824190.4,0.7215667159810938
10195,Sevastopol,Vilnius,1890052.4,1.6547134051794155
10196,Ruma,Vilnius,1728960.8,1.5136800507698762
10197,Nadlac,Vilnius,1625339.1,1.4229607585124342
10198,Domanivka,Vilnius,1364639.8,1.1947223105038551
10199,Breclav,Vilnius,1142189.6,0.99997039361264
10200,Velika Kladusa,Vilnius,1673787.4,1.465376540989234
10201,Vrnograc,Vilnius,1689688.4,1.4792976353756955
10202,Faraoani,Vilnius,1225626.4,1.0730180992980873
10203,Budapest XVIII. keruelet,Vilnius,1419593.8,1.2428337387733728
10204,Bilina,Vilnius,1211320.4,1.0604934042290528
10205,Jihlava,Vilnius,1174580.1,1.0283278055819927
10206,Secovce,Vilnius,1024506.6,0.8969406375795641
10207,Devavanya,Vilnius,1283545.0,1.1237249917785417
10208,Lumina,Vilnius,1562000.1,1.3675083846149385
10209,Vesele,Vilnius,1738783.7,1.5222798569486555
10210,Sokal,Vilnius,644076.6,0.5638797019502636
10211,Lazdynai,Vilnius,8203.1,0.007181694821808784
10212,Novi Sad,Vilnius,1696176.1,1.4849775224300348
10213,Znamyanka,Vilnius,1331529.6,1.1657348116450026
10214,Valga,Vilnius,453543.1,0.3970703920148606
10215,Lac,Vilnius,2340281.8,2.048882701007343
10216,Godech,Vilnius,2134498.0,1.8687219750778614
10217,Belogradchik,Vilnius,2074493.3,1.8161887323678871
10218,Fratesti,Vilnius,1556220.3,1.3624482537216067
10219,Sierakowice,Vilnius,602026.2,0.5270651879330033
10220,Aksakovo,Vilnius,1698053.9,1.4866215090370969
10221,Voinesti,Vilnius,1811677.9,1.586097669565824
10222,Levoca,Vilnius,985336.7,0.8626479594455942
10223,Swinoujscie,Vilnius,913099.2,0.799405078133601
10224,Orikhiv,Vilnius,1661384.1,1.4545176321153523
10225,Costesti,Vilnius,1808404.9,1.583232205637336
10226,Kosice,Vilnius,1034074.3,0.9053170198675553
10227,Kemecse,Vilnius,1118077.8,0.9788608631662855
10228,Nis,Vilnius,2014950.8,1.7640601390400539
10229,Slavonski Brod,Vilnius,1722785.8,1.5082739280205901
10230,Kramatorsk,Vilnius,1699337.6,1.4877453697291227
10231,Trofaiach,Vilnius,1386583.3,1.2139335258154278
10232,Roskovec,Vilnius,2476205.0,2.1678814870277114
10233,Frydlant nad Ostravici,Vilnius,956529.7,0.8374278496417584
10234,Kastel Luksic,Vilnius,1953162.4,1.7099652929053182
10235,Draganesti-Olt,Vilnius,2116520.3,1.8529827600252553
10236,Lubin,Vilnius,936266.1,0.8196873623636314
10237,Marginea,Vilnius,1044639.8,0.9145669615529938
10238,Lewin Brzeski,Vilnius,878023.3,0.7686966374952714
10239,Split,Vilnius,1976912.5,1.7307581602588116
10240,Zarow,Vilnius,921422.4,0.8066919187598129
10241,Khmilnyk,Vilnius,956953.0,0.8377984426392926
10242,Rozdilna,Vilnius,1434224.4,1.2556426164244991
10243,Dombovar,Vilnius,1487626.6,1.3023954663486983
10244,Pabianice,Vilnius,675079.4,0.5910222027391816
10245,Tychy,Vilnius,864379.2,0.7567514262558324
10246,Busko-Zdroj,Vilnius,747319.2,0.6542670976677454
10247,Vidra,Vilnius,1522580.2,1.3329968351146009
10248,Saliste,Vilnius,1598458.9,1.3994275341034685
10249,Mezhova,Vilnius,1644018.7,1.4393144768132544
10250,Budakeszi,Vilnius,1403863.8,1.229062352401507
10251,Galanta,Vilnius,1174350.0,1.0281263563763876
10252,Ustrzyki Dolne,Vilnius,969531.9,0.8488110867609113
10253,Ripanj,Vilnius,1801659.7,1.577326881075638
10254,Novolukoml',Vilnius,364980.6,0.31953521047904604
10255,Gugesti,Vilnius,1333232.9,1.16722602603834
10256,Fulnek,Vilnius,960122.5,0.8405732938221043
10257,Druzhba,Vilnius,1409318.8,1.2338381256156536
10258,Cornetu,Vilnius,1524680.7,1.3348357923348235
10259,Lunguletu,Vilnius,1855314.3,1.6243007035313222
10260,Sezimovo Usti,Vilnius,1252546.1,1.096585905382939
10261,Pinczow,Vilnius,757892.4,0.6635237805912682
10262,Nasice,Vilnius,1677408.5,1.4685467614082528
10263,Kosmach,Vilnius,865181.0,0.7574533905020474
10264,Gyula,Vilnius,1344638.2,1.1772112004176816
10265,Przasnysz,Vilnius,461569.9,0.4040977387491068
10266,Oleksandriya,Vilnius,1369602.0,1.1990666444806175
10267,Mavrodin,Vilnius,2174266.0,1.9035382810687296
10268,Bartoszyce,Vilnius,390391.3,0.34178190899650124
10269,Stanytsia Luhanska,Vilnius,1669510.4,1.4616320896534127
10270,Ustka,Vilnius,691981.0,0.6058193078823937
10271,Sipovo,Vilnius,1851714.2,1.6211488683070783
10272,Pelplin,Vilnius,551177.8,0.48254815279052526
10273,Mala Kladusa,Vilnius,1682194.2,1.4727365722003594
10274,Illintsi,Vilnius,1102266.6,0.9650183873746235
10275,Kunszentmiklos,Vilnius,1457250.4,1.2758015447524444
10276,Trostyanets,Vilnius,1181202.0,1.0341251827857978
10277,Sovata,Vilnius,1601965.2,1.4024972487910512
10278,Nova Gorica,Vilnius,1702421.5,1.49044527935609
10279,Berehove,Vilnius,1150178.8,1.0069648220933842
10280,Plana,Vilnius,1370976.0,1.2002695615101753
10281,Komadi,Vilnius,1286683.2,1.126472440266284
10282,Horodnia,Vilnius,1236321.2,1.0823812412542113
10283,Debrecen,Vilnius,1224113.7,1.0716937524344687
10284,Barsana,Vilnius,1239375.7,1.0850554116084938
10285,Raasiku,Vilnius,625339.4,0.5474755556866321
10286,Goldap,Vilnius,261865.7,0.22925961425550492
10287,Lochau,Vilnius,1728935.9,1.513658251181786
10288,Gostovici,Vilnius,1821107.8,1.5943534099566732
10289,Sobotka,Vilnius,903219.6,0.7907556319289294
10290,Cudalbi,Vilnius,1339901.8,1.1730645510590227
10291,Vysocany,Vilnius,1184237.7,1.0367828940133295
10292,Debrzno,Vilnius,662001.7,0.5795728664673857
10293,Novi Pazar,Vilnius,1645658.8,1.4407503605251741
10294,Tulchyn,Vilnius,1144693.5,1.0021625216696337
10295,Svoge,Vilnius,2163879.2,1.894444788635971
10296,Holmivskyi,Vilnius,1875294.0,1.6417926404858019
10297,Tervel,Vilnius,1589028.2,1.3911710933242472
10298,Witkowo,Vilnius,783840.4,0.686240877449321
10299,Backi Petrovac,Vilnius,1693168.0,1.48234397460135
10300,Gorodok,Vilnius,341750.6,0.2991976831161445
10301,Myslenice,Vilnius,843495.1,0.7384677002463802
10302,Menges,Vilnius,1584822.2,1.3874888014564744
10303,Krupki,Vilnius,314192.8,0.2750712297557756
10304,Centar,Vilnius,1587746.4,1.3900488960546058
10305,Snihurivka,Vilnius,1545704.3,1.353241648566709
10306,Barczewo,Vilnius,401264.5,0.3513012375596653
10307,Savyntsi,Vilnius,1630631.3,1.4275940026928022
10308,Kalyny,Vilnius,982460.7,0.8601300632468984
10309,Szczecin,Vilnius,915275.1,0.8013100469579203
10310,Svetlodarsk,Vilnius,1746248.2,1.5288149182056672
10311,Wiecbork,Vilnius,744867.8,0.6521209325976888
10312,Hoerbranz,Vilnius,1729108.5,1.5138093599731264
10313,Davyd-Haradok,Vilnius,466709.5,0.4085973838474438
10314,Usti nad Orlici,Vilnius,1113951.0,0.975247909747378
10315,Zelow,Vilnius,703407.2,0.6158227799079634
10316,Yahotyn,Vilnius,1148285.5,1.005307265461607
10317,Wlochy,Vilnius,531885.8,0.46565828719065017
10318,Uhersky Brod,Vilnius,1065213.2,0.9325786742283239
10319,Rozhniv,Vilnius,941630.4,0.8243837290460598
10320,Horni Pocernice,Vilnius,1177845.7,1.0311867909180361
10321,Litomerice,Vilnius,1169710.7,1.0240647166564258
10322,Siria,Vilnius,1417422.9,1.2409331473763807
10323,Dynow,Vilnius,869672.1,0.7613852832760262
10324,Perisoru,Vilnius,1514599.2,1.3260095856146732
10325,Jaslo,Vilnius,921785.2,0.807009544886686
10326,Lipany,Vilnius,959156.1,0.8397272246682727
10327,Rudnik nad Sanem,Vilnius,778741.7,0.6817770397065218
10328,Otwock,Vilnius,533571.2,0.4671338303941557
10329,Peretu,Vilnius,2158436.2,1.88967952124741
10330,Opole Lubelskie,Vilnius,673910.1,0.5899984975844058
10331,Kyustendil,Vilnius,2201861.2,1.9276974775855074
10332,Fagaras,Vilnius,1697431.5,1.4860766068833875
10333,Horezu,Vilnius,1760382.2,1.5411890297746405
10334,Cherepkivtsi,Vilnius,1010414.8,0.8846034714972337
10335,Skalite,Vilnius,970693.5,0.8498280506776029
10336,Szikszo,Vilnius,1101633.9,0.9644644677206196
10337,Pirot,Vilnius,2081984.0,1.8227467313440942
10338,Todorovo,Vilnius,1692741.2,1.4819703174046868
10339,Szazhalombatta,Vilnius,1418968.0,1.2422858599690807
10340,Bilokurakyne,Vilnius,1740356.6,1.5236569080372957
10341,Lowicz,Vilnius,602453.4,0.5274391953238526
10342,Pryluky,Vilnius,1192667.8,1.0441633240358004
10343,Feldru,Vilnius,1344491.9,1.177083116894083
10344,Monastyryska,Vilnius,850336.7,0.7444574216069496
10345,Zetea,Vilnius,1284637.6,1.1246815471981157
10346,Bohuslav,Vilnius,1157710.6,1.013558803522222
10347,Mocesti,Vilnius,1444422.9,1.2645712549441097
10348,Ivanic-Grad,Vilnius,1627350.0,1.4247212722349507
10349,Vodice,Vilnius,1896706.9,1.6605393232093952
10350,Medias,Vilnius,1566655.9,1.3715844698450803
10351,Skadovsk,Vilnius,1647300.3,1.4421874699167456
10352,Panagyurishte,Vilnius,2315062.6,2.0268036579565263
10353,Jagodina,Vilnius,1915682.5,1.6771521852079951
10354,Chirpan,Vilnius,2368194.1,2.073319513965222
10355,Porec,Vilnius,1758260.1,1.5393311620683636
10356,Zajecar,Vilnius,2016300.9,1.7652421319669869
10357,Barcea,Vilnius,1323916.9,1.159070003442008
10358,Horad Zhodzina,Vilnius,243609.9,0.21327692669495135
10359,Ceska Skalice,Vilnius,1008416.5,0.8828539888915821
10360,Zarnovica,Vilnius,1106976.7,0.9691420114655405
10361,Girov,Vilnius,1157199.0,1.0131109051580869
10362,Livada,Vilnius,1215291.5,1.0639700445609865
10363,Tatarusi,Vilnius,1117670.4,0.9785041903876524
10364,Krasnoyilsk,Vilnius,1012681.3,0.8865877593047248
10365,Hohenems,Vilnius,1752313.7,1.5341251752964842
10366,Brianka,Vilnius,1788457.0,1.5657681091206583
10367,Campina,Vilnius,1490298.6,1.304734763512438
10368,Salgotarjan,Vilnius,1107325.7,0.96944755589299
10369,Lyman,Vilnius,1709655.6,1.496778628761857
10370,Mogosoaia,Vilnius,1502538.3,1.3154504429641687
10371,Grigiskes,Vilnius,16953.1,0.014842192644683897
10372,Bled,Vilnius,1616641.1,1.4153457859337637
10373,Curcani,Vilnius,1511176.0,1.3230126237692714
10374,Fabijoniskes,Vilnius,6576.1,0.005757279969486748
10375,Jaworzyna Slaska,Vilnius,927454.5,0.8119729346360832
10376,Pobuzke,Vilnius,1297274.4,1.1357448819281852
10377,Kietrz,Vilnius,951283.4,0.8328347902442557
10378,Cristuru Secuiesc,Vilnius,1621044.0,1.4192004608896878
10379,Kezmarok,Vilnius,954010.8,0.8352225893027825
10380,Dancu,Vilnius,1179426.1,1.0325704081476672
10381,Sankt Ruprecht,Vilnius,1538760.6,1.347162540140115
10382,Novofedorovka,Vilnius,1813081.3,1.5873263258680668
10383,Belchatow,Vilnius,702799.7,0.6152909224876896
10384,Antakalnis,Vilnius,4294.4,0.003759684782920559
