ID;Name;Country name;Population;Latitude;Longitude
3020051;Epfig;France;2010;48.35933;7.46427
3020441;Ecouche;France;1413;48.71751;-0.12409
3020678;Dun-sur-Auron;France;3829;46.8849;2.57345
3020839;Drancy;France;62488;48.92578;2.44533
3021004;Dossenheim-sur-Zinsel;France;1146;48.8059;7.40273
3021193;Domfront;France;4402;48.59208;-0.64588
3021315;Distre;France;1377;47.22298;-0.11073
3021342;Dinsheim-sur-Bruche;France;1426;48.54258;7.42727
3021848;Dammartin-en-Goele;France;8552;49.05423;2.67777
3021909;Daix;France;1452;47.35081;5.00052
3021993;Cusset;France;14562;46.13452;3.45639
3022100;Culhat;France;1024;45.86259;3.33676
3022242;Crozon;France;8123;48.24643;-4.48993
3022447;Criquebeuf-sur-Seine;France;1085;49.30563;1.09964
3022610;Creil;France;31863;49.25672;2.48477
3022612;Crehange;France;4002;49.05897;6.58178
3022622;Crecy-en-Ponthieu;France;1549;50.25193;1.88085
3022739;Coye-la-Foret;France;3914;49.14233;2.47038
3023389;Coubert;France;1459;48.67186;2.69733
3023638;Corme-Royal;France;1434;45.74543;-0.8135
3023682;Cordon;France;1006;45.92099;6.60536
3023771;Corbas;France;9753;45.66798;4.90198
3023946;Condette;France;2764;50.65817;1.63386
3024525;Coarraze;France;2440;43.16996;-0.22998
3024585;Clion;France;1155;46.94085;1.23214
3024783;Clamart;France;51400;48.80299;2.26692
3024817;Claira;France;2866;42.76023;2.95606
3025152;Chilleurs-aux-Bois;France;1810;48.0722;2.1354
3025284;Chevrieres;France;1763;49.34645;2.68219
3025668;Chazelles-sur-Lyon;France;4911;45.63779;4.3889
3025745;Chavanod;France;2226;45.89005;6.03928
3025876;Chaumont-sur-Loire;France;1063;47.48108;1.18929
3025976;Chaudon;France;1461;48.66276;1.4967
3026098;Chatenois-les-Forges;France;2798;47.55875;6.84871
3026216;Chateau-Porcien;France;1284;49.5274;4.24533
3026271;Chateau-Guibert;France;1186;46.58041;-1.23643
3026464;Chartrettes;France;2647;48.48808;2.70083
3026983;Chanas;France;2104;45.31881;4.81849
3027147;Champforgeuil;France;2206;46.81857;4.83357
3027767;Cesson-Sevigne;France;16222;48.1212;-1.603
3027883;Cergy;France;57576;49.03645;2.07613
3027980;Cellieu;France;1513;45.51866;4.54332
3028072;Cazaubon;France;1628;43.93475;-0.07209
3028214;Caudebec-les-Elbeuf;France;10104;49.28082;1.02195
3028503;Carspach;France;1773;47.61608;7.21018
3028521;Carrieres-sous-Poissy;France;15465;48.94952;2.04068
3029069;Camaret-sur-Aigues;France;3788;44.16375;4.8731
3029071;Camares;France;1057;43.82208;2.88005
3029126;Callac;France;2564;48.4044;-3.42834
3029234;Caestre;France;1734;50.75838;2.60274
3029297;Cabourg;France;3686;49.2911;-0.1133
3029483;Bury;France;3027;49.31307;2.34401
3029771;Brumath;France;9459;48.73398;7.71095
3029855;Brou-sur-Chantereine;France;4682;48.88333;2.63333
3029898;Brou;France;3848;48.21719;1.16539
3029925;Broons;France;2542;48.31721;-2.26054
3030142;Briancon;France;11577;44.89978;6.64201
3030195;Breuilpont;France;1173;48.96398;1.42919
3030456;Breal-sous-Montfort;France;4168;48.04798;-1.86716
3030517;Brassac-les-Mines;France;3570;45.41407;3.329
3031180;Boulazac;France;6680;45.11667;0.75
3032481;Blace;France;1290;46.03152;4.64448
3032600;Binic;France;3272;48.60498;-2.82428
3032896;Beuzeville;France;3257;49.34483;0.34254
3033088;Bessay-sur-Allier;France;1414;46.44199;3.36257
3033200;Berthecourt;France;1416;49.35097;2.22471
3033294;Bernes-sur-Oise;France;2414;49.16128;2.3
3033355;Berlaimont;France;3314;50.20155;3.81343
3033579;Belmont-de-la-Loire;France;1528;46.16596;4.34737
3034554;Bauge-en-Anjou;France;3403;47.54447;-0.10653
3035036;Barbentane;France;3916;43.89939;4.74756
3035229;Ballaison;France;1207;46.29842;6.32765
3035389;Baguer-Pican;France;1080;48.55252;-1.69927
3036012;Auriol;France;9872;43.37161;5.6341
3036227;Audun-le-Roman;France;2122;49.36977;5.89545
3036314;Aubord;France;2089;43.75698;4.31301
3036450;Attichy;France;1954;49.41121;3.04949
3036646;Artix;France;3356;43.39667;-0.57256
3036680;Arthon;France;1002;46.69361;1.69857
3036724;Arsac;France;3059;44.99725;-0.68892
3036850;Arnieres-sur-Iton;France;1607;48.99678;1.10384
3036946;Arlanc;France;1895;45.41389;3.72528
3037673;Anet;France;2833;48.85642;1.43981
3037706;Andolsheim;France;2107;48.06179;7.41637
3038176;Allaire;France;3427;47.63726;-2.16514
3038271;Albert;France;10588;50.00091;2.65096
3038384;Airvault;France;3221;46.82698;-0.13791
6615510;Geneston;France;2217;47.05639;-1.51139
7284883;Marseille 02;France;25779;43.29664;5.37034
7284886;Marseille 05;France;44583;43.29551;5.40055
7284896;Marseille 15;France;77770;43.37224;5.35386
2633575;Wootton;United Kingdom;4344;52.09525;-0.53494
2633651;Woodhall Spa;United Kingdom;4331;53.15215;-0.21453
2633709;Woking;United Kingdom;103932;51.31903;-0.55893
2633820;Wingrave;United Kingdom;1389;51.86494;-0.74244
2634065;Whiteparish;United Kingdom;1130;51.01041;-1.64855
2634153;Whimple;United Kingdom;1173;50.76649;-3.35655
2634208;Wetwang;United Kingdom;761;54.0175;-0.57738
2634288;West Rainton;United Kingdom;2316;54.81667;-1.5
2634307;Weston Turville;United Kingdom;2115;51.79168;-0.75767
2634567;Wells-next-the-Sea;United Kingdom;2165;52.95164;0.8511
2634573;Wellington;United Kingdom;22816;52.7;-2.51667
2634660;Watton at Stone;United Kingdom;2338;51.85842;-0.11381
2634672;Wath upon Dearne;United Kingdom;17161;53.50291;-1.3458
2634740;Warrington;United Kingdom;0;52.18446;-0.68759
2634749;Warnham;United Kingdom;1193;51.09107;-0.34847
2634825;Walton-on-Thames;United Kingdom;22834;51.38678;-0.41319
2634851;Walsden;United Kingdom;2000;53.69361;-2.10001
2635082;Upton Scudamore;United Kingdom;295;51.23;-2.19333
2635113;Upper Norwood;United Kingdom;16082;51.41505;-0.0927
2635520;Trelech;United Kingdom;0;51.94444;-4.5
2635529;Tregoney;United Kingdom;0;50.2674;-4.91647
2635803;Timperley;United Kingdom;11049;53.4;-2.33333
2635983;Thornhaugh;United Kingdom;0;52.59252;-0.42418
2635996;Thorner;United Kingdom;1408;53.86093;-1.42676
2636071;Tewkesbury;United Kingdom;19778;51.99244;-2.1601
2636101;Tenterden;United Kingdom;7118;51.06845;0.68776
2636256;Tansley;United Kingdom;1197;53.13197;-1.51882
2636522;Sunk Island;United Kingdom;0;53.65168;-0.08407
2636672;Streatley;United Kingdom;559;51.94628;-0.44374
2636840;Stoke Poges;United Kingdom;4204;51.54441;-0.5888
2636844;Stokenchurch;United Kingdom;4056;51.65831;-0.8974
2636853;Stoke Golding;United Kingdom;1684;52.5706;-1.41124
2637189;Springside;United Kingdom;1260;55.61514;-4.59062
2637404;South Hill;United Kingdom;0;50.53333;-4.35
2637410;South Harting;United Kingdom;1087;50.96924;-0.88388
2637460;South Cerney;United Kingdom;2632;51.67319;-1.93097
3113550;Pina de Campos;Spain;281;42.21326;-4.43657
3113805;Perales del Alfambra;Spain;303;40.63383;-1.00181
3114016;Peleas de Abajo;Spain;254;41.3926;-5.68966
3114019;Pelayos de la Presa;Spain;2197;40.36051;-4.33462
3114215;Pascualcobo;Spain;0;40.65637;-5.27733
3114844;Oseja;Spain;56;41.59564;-1.70026
3114900;Orpi;Spain;202;41.5187;1.57536
3115095;Oloriz;Spain;212;42.63522;-1.61276
3115171;Olesa de Montserrat;Spain;23301;41.54372;1.89407
3115176;Olejua;Spain;55;42.62329;-2.14202
3115657;Navaleno;Spain;997;41.8383;-3.00418
3115737;Narrillos del Rebollar;Spain;65;40.66488;-4.96577
3115907;Mungia;Spain;16209;43.35461;-2.84524
3115977;Mozarbez;Spain;400;40.85652;-5.65144
3116045;Mosqueruela;Spain;730;40.36133;-0.4489
3116077;Moronta;Spain;114;40.97688;-6.43103
3116098;Morille;Spain;240;40.80693;-5.69833
3116268;Monton;Spain;155;41.20667;-1.5155
3116425;Montanejos;Spain;499;40.06667;-0.51667
3116514;Mondariz;Spain;5259;42.2311;-8.45839
3116785;Miguelanez;Spain;171;41.12155;-4.3641
3116791;Mieres;Spain;0;42.12247;2.6385
3117221;Massanes;Spain;0;41.76536;2.65324
3117340;Martinez;Spain;187;40.63046;-5.34801
3117676;Maicas;Spain;39;40.96708;-0.89041
3117731;Madridanos;Spain;529;41.47967;-5.60459
3118228;Llodio;Spain;18314;43.14322;-2.96204
3118238;Llica d'Amunt;Spain;14143;41.61667;2.23333
3118332;Llamas de la Ribera;Spain;1084;42.63504;-5.82524
3118415;Limpias;Spain;1487;43.36402;-3.41778
3118876;Laspaules;Spain;272;42.47136;0.59698
3119214;la Pobla de Mafumet;Spain;1405;41.18333;1.21667
3119231;La Pineda;Spain;17305;41.07699;1.17891
3119339;Langa de Duero;Spain;876;41.60985;-3.40061
3120133;Jirueque;Spain;87;40.96431;-2.90289
3120572;Hoz de Jaca;Spain;75;42.69045;-0.3065
3120747;Hinojosa de Jarque;Spain;152;40.69049;-0.78541
3120789;Herreria;Spain;33;40.88815;-1.96014
3120893;Gutierre-Munoz;Spain;119;40.98295;-4.63839
3120969;Guijo de Coria;Spain;254;40.10098;-6.46383
3120985;Getaria;Spain;2530;43.30326;-2.20444
3121134;Gravalos;Spain;236;42.10836;-1.99874
3121285;Gormaz;Spain;19;41.49232;-3.005
3121286;Elexalde;Spain;5683;43.4149;-2.93678
3121482;Gema;Spain;271;41.41855;-5.64906
3121507;Gabiria;Spain;0;43.04934;-2.27962
3121549;Garray;Spain;506;41.81617;-2.44592
3121838;Fuentes de Ropel;Spain;563;42.00377;-5.54532
3121926;Fuente el Saz;Spain;5524;40.63215;-3.51146
3121960;Fuenlabrada;Spain;197836;40.28419;-3.79415
3122180;Forua;Spain;1017;43.33343;-2.67504
3122830;Esplegares;Spain;52;40.8565;-2.37084
3123131;Entrambasaguas;Spain;0;43.37846;-3.68072
3123160;Endrinal;Spain;291;40.59109;-5.80411
3123181;Encina de San Silvestre;Spain;122;41.01442;-6.09268
3123667;El Astillero;Spain;18108;43.40094;-3.82051
3124466;Cortes de Aragon;Spain;107;40.97366;-0.83575
3124533;Corpa;Spain;547;40.42327;-3.26003
3124675;Congosto;Spain;1656;42.61755;-6.52048
3124775;Collsuspina;Spain;308;41.8258;2.17546
3124821;Colindres;Spain;7179;43.39667;-3.45361
3124972;Cistella;Spain;233;42.2687;2.8478
3125072;Cifuentes;Spain;2026;40.78622;-2.62245
3125325;Cerraton de Juarros;Spain;56;42.42227;-3.37347
3125480;Cella;Spain;2820;40.45325;-1.2875
3125744;Castrillo de la Guarena;Spain;147;41.23043;-5.3255
3125833;Castil de Peones;Spain;26;42.48347;-3.38461
3125841;Castiello de Jaca;Spain;212;42.62964;-0.5502
3125917;Castellanos de Villiquera;Spain;575;41.05139;-5.69477
3125991;Cassa de la Selva;Spain;8504;41.88784;2.87524
3126317;Cardedeu;Spain;16596;41.63976;2.35739
3126498;Cantimpalos;Spain;1297;41.07406;-4.15988
3126631;Candasnos;Spain;449;41.50213;0.06425
3127052;Calanda;Spain;3630;40.94153;-0.23243
3127059;Calamocha;Spain;4313;40.91933;-1.2975
3127100;Cadreita;Spain;2191;42.21667;-1.68333
3127382;Bustillo de la Vega;Spain;359;42.45605;-4.74115
3127451;Burlata;Spain;18934;42.82562;-1.61671
3127538;Bueu;Spain;12331;42.32458;-8.78497
3127551;Buenaventura;Spain;500;40.17705;-4.85003
3127817;Bordalba;Spain;92;41.41667;-2.06667
3129231;Astorga;Spain;12078;42.45879;-6.05601
3129277;Asco;Spain;1625;41.18333;0.56667
3129487;Armuna de Tajuna;Spain;129;40.52884;-3.02819
3129650;Areso;Spain;298;43.08209;-1.95198
3129651;Ares del Maestre;Spain;227;40.45675;-0.13267
3129665;Arenys de Lledo / Arens de Lledo;Spain;224;40.99244;0.27092
3129721;Arcos de la Polvorosa;Spain;274;41.94389;-5.69731
3129803;Arbizu;Spain;973;42.91545;-2.03917
3129839;Aras;Spain;221;42.56172;-2.356
3129864;Aranga;Spain;2246;43.23469;-8.01705
3129876;Aranda de Moncayo;Spain;214;41.57749;-1.79171
3129937;Aoiz;Spain;2188;42.78633;-1.37252
3130070;Andoain;Spain;14679;43.21658;-2.0253
3130148;Amezqueta;Spain;0;43.04813;-2.08541
3130240;Altafulla;Spain;3975;41.14286;1.37269
3130246;Alquiza;Spain;0;43.17263;-2.10923
3130251;Alpens;Spain;0;42.1193;2.10135
3130479;Aldeaseca de Alba;Spain;104;40.81909;-5.44699
3130658;Albero Alto;Spain;119;42.05031;-0.3371
3130741;Alaejos;Spain;1685;41.30732;-5.21567
3130796;Agullana;Spain;769;42.39408;2.84666
3130828;Aguilafuente;Spain;750;41.22667;-4.11185
6424298;Riu de Cerdanya;Spain;0;42.34541;1.82631
6615440;Delicias;Spain;110520;41.64928;-0.90757
6696896;El Toro;Spain;2321;39.48477;2.48222
6941013;Sahun;Spain;323;42.5759;0.46546
8198696;Les Franqueses del Valles;Spain;0;41.61929;2.29829
11549772;Sarria;Spain;24819;41.40269;2.1162
11549776;la Prosperitat;Spain;26295;41.44269;2.182
11549782;Vallbona;Spain;1348;41.46341;2.18417
11549814;el Besos i el Maresme;Spain;23254;41.41309;2.21736
12041364;Acered;Spain;0;41.1708;-1.604
631825;Veteli;Finland;3523;63.47839;23.78285
633096;Vaala;Finland;3652;64.56667;26.83333
636493;Smedsby;Finland;0;63.11667;21.7
2964999;Croom;Ireland;1159;52.51944;-8.71778
2966794;Balbriggan;Ireland;21722;53.60846;-6.1831
3315280;Foxrock;Ireland;12870;53.26667;-6.17417
3061368;Zliv;Czech Republic;3656;49.06608;14.36613
3061729;Zdanice;Czech Republic;2721;49.06729;17.02751
3061816;Zator;Czech Republic;1169;50.03413;17.59296
3062902;Vilemov;Czech Republic;1014;49.53578;15.38347
3063334;Vejprnice;Czech Republic;2626;49.72988;13.27628
3063447;Valasske Mezirici;Czech Republic;27481;49.47181;17.97113
3063546;Usti nad Orlici;Czech Republic;15151;49.97387;16.39361
3063736;Uhersky Brod;Czech Republic;17508;49.02513;17.64715
3063862;Tupesy;Czech Republic;1117;49.08427;17.36983
3063896;Tuchlovice;Czech Republic;2141;50.13803;13.99115
3064029;Trest;Czech Republic;5979;49.29092;15.48211
3065103;Stoky;Czech Republic;1540;49.50249;15.58863
3065281;Stary Bohumin;Czech Republic;23034;49.9169;18.33619
3065453;Stahlavy;Czech Republic;2200;49.67555;13.50394
3065872;Slatinice;Czech Republic;1457;49.56155;17.09992
3066195;Senice na Hane;Czech Republic;1824;49.62401;17.08578
3066298;Sedlice;Czech Republic;1219;49.37715;13.93895
3066636;Roztoky;Czech Republic;8611;50.15841;14.3976
3067204;Radimer;Czech Republic;1117;49.6985;16.4407
3068107;Podebrady;Czech Republic;13128;50.14242;15.11881
3068311;Pilnikov;Czech Republic;1110;50.53247;15.8202
3068915;Opocno;Czech Republic;3177;50.26742;16.1148
3069758;Nezvestice;Czech Republic;1353;49.64043;13.51962
3070071;Naklo;Czech Republic;1425;49.65462;17.12969
3070720;Mikulov;Czech Republic;7608;48.80556;16.6378
3071148;Male Svatonovice;Czech Republic;1587;50.53395;16.04978
3071333;Luzec nad Vltavou;Czech Republic;1347;50.32138;14.40022
3071669;Litovel;Czech Republic;10062;49.70121;17.07615
3072234;Ledenice;Czech Republic;2193;48.93329;14.61886
3072265;Lazne Kynzvart;Czech Republic;1647;50.01058;12.62474
3072497;Kunovice;Czech Republic;5452;49.04499;17.47011
3072527;Kuncina;Czech Republic;1191;49.79455;16.62763
3072894;Krasna Hora nad Vltavou;Czech Republic;1091;49.60461;14.27742
3073059;Kovarov;Czech Republic;1465;49.5176;14.27809
3073944;Kamenice;Czech Republic;3011;49.90151;14.58242
3074281;Jesenik;Czech Republic;12457;50.22937;17.20464
3074322;Jenec;Czech Republic;1299;50.0873;14.21482
3074864;Hrdejovice;Czech Republic;1560;49.01893;14.47857
3075025;Hovezi;Czech Republic;2351;49.30365;18.06062
3075451;Horni Benesov;Czech Republic;2460;49.96682;17.60262
3075921;Havirov;Czech Republic;82768;49.77984;18.43688
3075997;Halenkov;Czech Republic;2367;49.3174;18.14749
3076701;Dolni Roven;Czech Republic;1899;50.02927;15.96774
3076907;Dolni Bukovsko;Czech Republic;1473;49.17086;14.58127
3077391;Cirkvice;Czech Republic;1311;49.9456;15.33505
3077706;Chodov;Czech Republic;14454;50.24018;12.74551
3078885;Bouzov;Czech Republic;1490;49.70426;16.89288
3079121;Bohunovice;Czech Republic;2390;49.66301;17.28693
3079632;Bavorov;Czech Republic;1401;49.12184;14.07893
2803776;Zschortau;Germany;2412;51.4793;12.35893
2803875;Zoeschen;Germany;1074;51.35802;12.11652
2804951;Zeiskam;Germany;2283;49.23278;8.24722
2805451;Wustrow;Germany;3086;52.9237;11.12846
2805644;Wuerselen;Germany;37074;50.81809;6.1347
2805785;Bad Wuennenberg;Germany;12439;51.52002;8.69934
2806173;Woringen;Germany;1812;47.91667;10.2
2806852;Wolfersheim;Germany;9610;50.4;8.81667
2807201;Wittstock;Germany;17361;53.16118;12.48287
2807696;Wintersdorf;Germany;2978;51.0532;12.35445
2807736;Winterlingen;Germany;6722;48.18333;9.11667
2807852;Winnweiler;Germany;4850;49.56667;7.85
2809214;Wiesensteig;Germany;2199;48.56127;9.6254
2810612;Wesseling;Germany;35665;50.82709;6.9747
2812174;Weinheim;Germany;43325;49.54887;8.66697
2812584;Weiler;Germany;2712;49.95696;7.86484
2812636;Weil am Rhein;Germany;29548;47.59331;7.62082
2814055;Warnemuende;Germany;8441;54.1767;12.08402
2814127;Warendorf;Germany;38707;51.95109;7.98756
2814146;Wardenburg;Germany;16019;53.06667;8.2
2814512;Wallwitz;Germany;1124;51.58029;11.92888
2815375;Wahn-Heide;Germany;7692;50.85891;7.10662
2815523;Wagenfeld;Germany;7132;52.55;8.58333
2815604;Wackerow;Germany;1445;53.67683;12.98164
2816630;Voelklingen;Germany;41132;49.25162;6.85873
2817154;Viol;Germany;1956;54.56667;9.18333
2817209;Vilsbiburg;Germany;11416;48.45296;12.35604
2817581;Veringenstadt;Germany;2332;48.18515;9.21079
2817752;Veilsdorf;Germany;3225;50.40876;10.80947
2817841;Varrel;Germany;1368;52.6215;8.7331
2817976;Vaale;Germany;1318;54;9.38333
2818155;Ursensollen;Germany;3690;49.40204;11.75503
2818541;Unterthingau;Germany;2747;47.77155;10.50446
2818879;Unterreit;Germany;1673;48.11667;12.33333
2820312;Uichteritz;Germany;1455;51.20652;11.92215
2820447;Uerdingen;Germany;17888;51.35478;6.63918
2820457;Uelversheim;Germany;1162;49.81;8.28861
2820905;Trunkelsberg;Germany;1810;48;10.21667
2821548;Trassem;Germany;1178;49.57849;6.5254
2822571;Thundorf in Unterfranken;Germany;1202;50.20097;10.31906
2823245;Teuschnitz;Germany;2247;50.39839;11.38235
2823989;Tarmstedt;Germany;3616;53.22505;9.07763
2826099;Straubing;Germany;44580;48.88126;12.57385
2827602;Steisslingen;Germany;4457;47.8;8.93333
2828050;Steinhagen;Germany;19869;52;8.4
2828923;Steina;Germany;1842;51.2;14.05
2829109;Steglitz Bezirk;Germany;72464;52.45606;13.332
2829218;Stedesdorf;Germany;1715;53.63333;7.66667
2829375;Staudach-Egerndach;Germany;1172;47.78333;12.48333
2829422;Stassfurt;Germany;22960;51.85186;11.58508
2831580;Solingen;Germany;164359;51.17343;7.0845
2832940;Serrig;Germany;1580;49.57519;6.57454
2833139;Selters;Germany;8235;50.51681;8.28953
2836390;Schoppingen;Germany;8165;52.1;7.23333
2836396;Schoeppenstedt;Germany;5961;52.14308;10.7745
2836450;Schoenwald;Germany;3741;50.1997;12.08503
2836908;Schonborn;Germany;1881;51.60016;13.48967
2837134;Schollnach;Germany;5120;48.75412;13.17781
2837225;Schochwitz;Germany;1295;51.53174;11.75485
2838502;Schliersee;Germany;6416;47.73621;11.85936
2838531;Schlier;Germany;3665;47.77004;9.67354
2838534;Schliengen;Germany;5208;47.75698;7.57645
2839748;Schenkendoebern;Germany;4455;51.95723;14.63541
2840526;Schallstadt;Germany;5841;47.95855;7.75755
2840936;Schacht-Audorf;Germany;4667;54.31282;9.71586
2841381;Sasbach;Germany;3369;48.13837;7.61576
2841509;Sankt Michaelisdonn;Germany;3762;53.98333;9.11667
2841523;Sankt Margarethen;Germany;1072;53.89199;9.25301
2841672;Sankt Andreasberg;Germany;2037;51.71004;10.51867
2841693;Sangerhausen;Germany;23347;51.47221;11.29533
2843043;Rueningen;Germany;2932;52.22123;10.50405
2843146;Ruelzheim;Germany;7917;49.15312;8.29287
2843177;Ruhwinkel;Germany;1069;54.1;10.21667
2843399;Ruderting;Germany;3074;48.65;13.41667
2844988;Rosenheim;Germany;60167;47.85637;12.12247
2845638;Rohrdorf;Germany;1959;48.56667;8.7
2846756;Rimbach;Germany;2022;49.23333;12.88333
2848737;Reinsberg;Germany;3273;51.00823;13.36542
2851784;Puchersreuth;Germany;1667;49.75;12.23333
2851801;Prutting;Germany;2325;47.89321;12.20238
2851893;Pronstorf;Germany;1690;53.95;10.46667
2853527;Pittenhart;Germany;1614;47.97724;12.38997
2854165;Pfatter;Germany;3059;48.96309;12.38254
2855467;Pappenheim;Germany;4476;48.93383;10.97431
2855623;Pampow;Germany;3037;53.75513;12.60815
2856075;Ottensen;Germany;35136;53.55;9.91667
2856792;Osten;Germany;2030;53.7;9.2
2856888;Osloss;Germany;1990;52.46925;10.68011
2857134;Oppurg;Germany;1325;50.71065;11.65289
2857291;Olsberg;Germany;15814;51.35613;8.48899
2857306;Olpe;Germany;25686;51.02899;7.85139
2859412;Oberporing;Germany;1143;48.70178;12.82482
2860537;Obergurig;Germany;2361;51.13294;14.40488
2861939;Nordholz;Germany;7616;53.78448;8.61354
2862759;Niederwangen;Germany;1635;47.67192;9.7988
2863210;Niederklein;Germany;1650;50.794;8.99694
2863508;Niederdreisbach;Germany;1003;50.74955;7.92352
2864303;Neuried;Germany;7469;48.09322;11.46561
2864437;Neunkhausen;Germany;1148;50.70722;7.90278
2866280;Neu-Anspach;Germany;15276;50.31667;8.5
2866758;Neckarsulm;Germany;27413;49.18912;9.22527
2866885;Naundorf;Germany;2695;51.25718;13.1081
2867164;Nagold;Germany;22912;48.5498;8.72366
2867198;Nagel;Germany;1941;49.98333;11.91667
2867431;Murrhardt;Germany;14331;48.98191;9.57047
2867492;Muenzenberg;Germany;5619;50.45346;8.7743
2869511;Moosach;Germany;1333;48.03213;11.8751
2869752;Monsheim;Germany;2808;48.86667;8.86667
2870110;Moisburg;Germany;1802;53.4062;9.6988
2870482;Mittenwald;Germany;7996;47.4422;11.26187
2871183;Mieste;Germany;2335;52.48226;11.2064
2873049;Masburg;Germany;1037;50.24065;7.11736
2874455;Mahlsdorf;Germany;29757;52.50935;13.61373
2874621;Mackenbach;Germany;2119;49.46667;7.58333
2874642;Machern;Germany;6747;51.36667;12.63333
2875561;Luebstorf;Germany;1570;53.72561;11.41471
2876461;Loffingen;Germany;7939;47.88405;8.34384
2876685;Lobstaedt;Germany;2675;51.13361;12.44861
2876739;Loebejuen;Germany;2335;51.63533;11.90106
2876952;Linz am Rhein;Germany;6008;50.56884;7.28445
2877315;Lindenfels;Germany;5456;49.68369;8.78151
2877546;Lindau;Germany;1207;52.03751;12.10788
2878018;Lichterfelde;Germany;85885;52.4333;13.30762
2878102;Lichtenberg;Germany;41359;52.51395;13.49975
2878824;Lenggries;Germany;9432;47.68333;11.56667
2879865;Lautrach;Germany;1198;47.89805;10.11806
2880357;Lastrup;Germany;6684;52.79468;7.86715
2880489;Lanstrop;Germany;4176;51.57504;7.56752
2881650;Landau an der Isar;Germany;13698;48.67249;12.69316
2882260;Kusey;Germany;1123;52.57987;11.09056
2884380;Kremperheide;Germany;2625;53.88721;9.47809
2885016;Kraftsdorf;Germany;4403;50.87574;11.92944
2885436;Korner;Germany;1923;51.23126;10.58878
2885679;Konstanz;Germany;81275;47.66033;9.17582
2885883;Konigsfeld;Germany;1770;51.06667;12.75
2886382;Kolkwitz;Germany;10225;51.75;14.25
2887194;Knetzgau;Germany;6647;49.98333;10.55
2887366;Klotzsche;Germany;21064;51.11053;13.76862
2887805;Klietz;Germany;1618;52.66835;12.06812
2887987;Klein-Winternheim;Germany;3485;49.93833;8.21194
2890334;Kirchwerder;Germany;10218;53.41972;10.20156
2890353;Kirchtimke;Germany;1007;53.25;9.15
2890770;Kirchanschoring;Germany;2980;47.95303;12.83435
2892409;Katharinenberg;Germany;3107;51.18137;10.26084
2893023;Kappeln;Germany;9677;54.66122;9.9313
2893237;Kandern;Germany;8070;47.71393;7.66237
2893837;Kalkar;Germany;13944;51.73907;6.29101
2897211;Hurup;Germany;1180;54.75;9.53333
2897245;Hurlach;Germany;1582;48.11838;10.81115
2899033;Horgertshausen;Germany;1944;48.55;11.86667
2905215;Hettingen;Germany;2059;48.21601;9.23169
2905394;Hespe;Germany;2188;52.32999;9.10818
2905991;Herrmannshoehe;Germany;4852;52.25;10.5
2906990;Heldrungen;Germany;2297;51.30208;11.21816
2907018;Helbra;Germany;4723;51.55;11.5
2907594;Heiligengrabe;Germany;4581;53.14461;12.36254
2909194;Hatzfeld;Germany;2939;50.99334;8.5457
2909386;Hasselfelde;Germany;3159;51.69051;10.85373
2910575;Hardt;Germany;2598;48.18333;8.41667
2910935;Hangard;Germany;1970;49.3826;7.21046
2912481;Hagenow;Germany;12128;53.43134;11.19159
2913587;Guntersleben;Germany;4472;49.86972;9.905
2917013;Grossbardorf;Germany;1006;50.26667;10.36667
2917788;Greifswald;Germany;52731;54.09311;13.38786
2917850;Grebenhain;Germany;5207;50.48924;9.33855
2918041;Grasberg;Germany;7697;53.18333;8.98333
2918612;Gottmadingen;Germany;10452;47.73511;8.77687
2918987;Goerlitz;Germany;57751;51.15518;14.98853
2919717;Gmund am Tegernsee;Germany;6086;47.75119;11.7381
2920620;Giengen an der Brenz;Germany;20201;48.62219;10.24312
2920842;Gescher;Germany;17115;51.954;7.00481
2921656;Geislingen;Germany;5951;48.28768;8.81241
2921837;Geilenkirchen;Germany;28334;50.96745;6.11763
2922112;Geeste;Germany;11281;52.6;7.26667
2922436;Gartringen;Germany;11760;48.64176;8.90073
2923544;Furth;Germany;112025;49.47593;10.98856
2924461;Friedrichsthal;Germany;11440;49.32786;7.09622
2925053;Freinsheim;Germany;4989;49.50649;8.21186
2925189;Freiberg am Neckar;Germany;15235;48.93196;9.2024
2926858;Filsum;Germany;2134;53.24213;7.62785
2928407;Eurasburg;Germany;1657;48.33333;11.08333
2928764;Essing;Germany;1002;48.93467;11.78972
2929091;Eschenbach;Germany;2316;48.65264;9.67037
2929177;Eschach;Germany;1874;48.88832;9.86999
2929649;Ergoldsbach;Germany;7482;48.69263;12.20442
2929670;Erfurt;Germany;213692;50.9787;11.03283
2933212;Egenhofen;Germany;3252;48.28333;11.16667
2933246;Egelsbach;Germany;9645;49.96792;8.66341
2933345;Edingen-Neckarhausen;Germany;14009;49.45722;8.60639
2933916;Ebersdorf;Germany;1153;53.52514;9.04897
2934281;Durrwangen;Germany;2673;49.10778;10.385
2935056;Drelsdorf;Germany;1295;54.60548;9.04449
2935209;Dreierwalde;Germany;2700;52.33194;7.50333
2936985;Dillenburg;Germany;24461;50.74114;8.28699
2937217;Diessen am Ammersee;Germany;10050;47.95085;11.10306
2938075;Dermbach;Germany;3254;50.71383;10.11839
692975;Kadiyivka;Ukraine;84425;48.56818;38.64352
693219;Solnechnaya Dolina;Ukraine;1526;44.87185;35.10622
693366;Snyachiv;Ukraine;1932;48.19071;25.84471
